id,customer_id,age,gender,region,income,marital_status,dependents,education,employment_status,account_type,balance,num_transactions,last_transaction_date,loan_status,loan_amount,credit_score,card_type,online_banking,email_alerts
11765,CUST29765,39,Male,North,110343.3,Married,1,Bachelor,Self-Employed,Savings,74633.74,98,28-07-2024,Approved,48755.91,798,Gold,FALSE,TRUE
11766,CUST29766,24,Other,East,50470.71,Divorced,0,Bachelor,Retired,Savings,82621.77,6,17-11-2023,Rejected,26036.08,627,Silver,FALSE,TRUE
11767,CUST29767,28,Male,North,25978.04,Divorced,3,PhD,Self-Employed,Current,14103.49,4,18-05-2024,Pending,6722.63,389,None,FALSE,FALSE
11768,CUST29768,50,Male,West,41411.99,Married,5,Master,Employed,Savings,78046.39,69,26-10-2023,Rejected,21920.47,750,Gold,TRUE,TRUE
11769,CUST29769,70,Other,South,80212.04,Divorced,5,High School,Unemployed,Savings,58993.73,67,22-12-2023,Rejected,28017.76,443,Platinum,FALSE,TRUE
11770,CUST29770,35,Male,East,76181.05,Divorced,3,High School,Retired,Fixed Deposit,53737.1,25,08-04-2024,Pending,23625.74,536,Platinum,FALSE,FALSE
11771,CUST29771,47,Male,East,128420.47,Widowed,1,PhD,Self-Employed,Fixed Deposit,74407.28,76,24-06-2025,Approved,43794.06,326,Platinum,TRUE,TRUE
11772,CUST29772,33,Male,West,77618.93,Single,5,Bachelor,Employed,Current,35459.04,97,15-12-2023,Approved,21946.75,762,Platinum,TRUE,FALSE
11773,CUST29773,61,Male,East,128173.07,Divorced,4,PhD,Employed,Savings,39479.98,24,08-12-2023,Pending,28174,333,Platinum,TRUE,TRUE
11774,CUST29774,50,Female,West,61685.42,Divorced,2,Master,Employed,Savings,28274.2,8,30-03-2025,Rejected,29845.36,797,Gold,FALSE,FALSE
11775,CUST29775,63,Male,North,108256.04,Widowed,5,PhD,Retired,Fixed Deposit,44223.19,26,12-04-2025,Rejected,37033.69,805,Silver,FALSE,TRUE
11776,CUST29776,67,Other,West,95604.44,Single,5,PhD,Unemployed,Savings,49987.37,93,14-10-2024,Approved,47328.14,549,None,TRUE,TRUE
11777,CUST29777,66,Male,West,134311.56,Divorced,0,Bachelor,Employed,Fixed Deposit,33430.04,87,08-12-2023,Rejected,18924.56,704,Platinum,FALSE,FALSE
11778,CUST29778,38,Female,South,114558.3,Married,1,Master,Employed,Current,30513.14,48,25-07-2024,Rejected,43224.91,594,None,FALSE,FALSE
11779,CUST29779,34,Female,East,43527.49,Single,1,Bachelor,Unemployed,Current,79800.45,28,15-12-2024,Approved,48433.79,479,Gold,TRUE,TRUE
11780,CUST29780,68,Male,South,138344.52,Widowed,1,Master,Unemployed,Fixed Deposit,55216.86,37,15-04-2025,Rejected,39704.24,712,Platinum,FALSE,FALSE
11781,CUST29781,32,Other,East,50381.05,Widowed,2,High School,Unemployed,Savings,1191.24,17,22-10-2023,Pending,39838.64,348,Gold,FALSE,TRUE
11782,CUST29782,29,Male,South,54979.73,Single,1,Bachelor,Employed,Savings,78171.65,93,07-05-2025,Pending,26723.69,317,None,FALSE,FALSE
11783,CUST29783,18,Other,West,56108.65,Married,4,Bachelor,Self-Employed,Current,36621.88,56,20-11-2024,Approved,8763.12,307,None,TRUE,TRUE
11784,CUST29784,69,Female,East,108583.25,Single,1,High School,Retired,Savings,14.56,47,08-04-2024,Pending,2736.84,424,Silver,FALSE,FALSE
11785,CUST29785,18,Female,East,147006.96,Divorced,0,High School,Unemployed,Savings,17014.97,14,31-01-2024,Rejected,43446.53,681,None,TRUE,TRUE
11786,CUST29786,26,Male,South,45311.07,Married,5,High School,Unemployed,Fixed Deposit,57766.12,87,27-11-2023,Rejected,27012.27,819,None,FALSE,TRUE
11787,CUST29787,49,Male,East,24708.94,Married,0,Master,Employed,Current,84814.13,6,05-01-2025,Approved,29985.69,647,Silver,TRUE,TRUE
11788,CUST29788,18,Female,West,85312.77,Divorced,5,Bachelor,Employed,Current,93222.43,31,26-11-2024,Approved,35584.82,611,None,FALSE,TRUE
11789,CUST29789,49,Female,South,22801.6,Single,4,High School,Employed,Current,27635.81,26,04-02-2025,Pending,34543.01,353,None,FALSE,TRUE
11790,CUST29790,18,Female,South,125967.97,Widowed,2,Master,Retired,Savings,64765.09,3,22-11-2024,Rejected,27353.86,480,Platinum,TRUE,FALSE
11791,CUST29791,67,Female,South,104255.61,Married,4,PhD,Unemployed,Current,98617.54,93,14-01-2025,Approved,37163.82,622,Platinum,FALSE,FALSE
11792,CUST29792,62,Other,West,100451.33,Single,3,PhD,Employed,Savings,46391.69,78,03-04-2024,Pending,35255.34,399,Silver,TRUE,FALSE
11793,CUST29793,54,Female,South,61752.82,Married,1,Bachelor,Self-Employed,Fixed Deposit,58330.69,5,20-07-2024,Approved,817.28,735,Platinum,FALSE,TRUE
11794,CUST29794,54,Male,North,112513.69,Married,5,Bachelor,Self-Employed,Current,4510.08,1,01-12-2023,Approved,21428.3,699,Gold,FALSE,TRUE
11795,CUST29795,24,Female,West,117301.38,Married,1,Master,Self-Employed,Fixed Deposit,11502.5,96,02-09-2023,Approved,14520.89,490,Platinum,TRUE,FALSE
11796,CUST29796,48,Male,East,106286.45,Widowed,2,PhD,Employed,Current,14558.33,15,22-12-2023,Rejected,25661.4,621,Silver,TRUE,FALSE
11797,CUST29797,40,Male,South,90776.03,Married,0,Bachelor,Retired,Fixed Deposit,45370.5,65,08-12-2024,Approved,5894.06,480,None,FALSE,TRUE
11798,CUST29798,20,Other,East,72012.46,Divorced,4,High School,Unemployed,Current,25545.3,43,15-09-2024,Pending,21855.74,673,None,FALSE,FALSE
11799,CUST29799,62,Male,East,142603.9,Divorced,2,Master,Unemployed,Fixed Deposit,1749.39,47,12-03-2024,Pending,13518.8,388,Silver,TRUE,TRUE
11800,CUST29800,24,Female,East,140780.28,Divorced,2,Bachelor,Unemployed,Fixed Deposit,23659.16,79,26-11-2024,Pending,33359.97,770,Gold,TRUE,FALSE
11801,CUST29801,56,Female,South,20456.59,Divorced,4,Master,Self-Employed,Savings,56757.63,38,30-07-2025,Rejected,32612.91,688,Gold,TRUE,FALSE
11802,CUST29802,30,Other,South,85811.4,Single,0,Master,Unemployed,Current,10229.06,13,16-11-2023,Rejected,29553.56,589,Platinum,TRUE,TRUE
11803,CUST29803,24,Male,West,147195.17,Widowed,2,Master,Retired,Savings,89096.62,54,15-05-2025,Approved,2418.14,602,Silver,TRUE,FALSE
11804,CUST29804,55,Male,North,65292.99,Divorced,0,PhD,Self-Employed,Current,71822.98,72,16-03-2024,Approved,13231.85,699,Platinum,TRUE,FALSE
11805,CUST29805,57,Male,South,113847.07,Widowed,1,Master,Retired,Current,26204.94,12,12-12-2024,Approved,40367.81,733,Gold,FALSE,FALSE
11806,CUST29806,66,Female,West,72259.52,Single,3,Bachelor,Unemployed,Current,35756.57,65,01-06-2024,Pending,5789.93,357,Platinum,FALSE,FALSE
11807,CUST29807,54,Female,South,100054.22,Married,2,PhD,Unemployed,Savings,31119.74,25,24-06-2024,Approved,25162.19,623,None,FALSE,FALSE
11808,CUST29808,29,Other,South,149900.89,Divorced,3,PhD,Self-Employed,Savings,49974.57,27,30-01-2024,Approved,20735.48,357,None,TRUE,FALSE
11809,CUST29809,52,Female,West,69803.13,Single,2,Bachelor,Self-Employed,Fixed Deposit,99811.22,4,17-01-2024,Rejected,41980.1,402,Platinum,FALSE,FALSE
11810,CUST29810,57,Other,North,101596.07,Widowed,0,Master,Retired,Current,55422.41,63,21-05-2024,Rejected,33424.8,679,Platinum,FALSE,FALSE
11811,CUST29811,45,Male,South,130753.96,Married,5,Bachelor,Self-Employed,Savings,53735.54,55,11-06-2024,Approved,24966.24,445,None,FALSE,TRUE
11812,CUST29812,44,Female,East,147384.83,Widowed,3,Bachelor,Employed,Current,91293.39,99,25-04-2025,Pending,45160.25,809,Platinum,TRUE,TRUE
11813,CUST29813,44,Female,West,73577.32,Divorced,3,PhD,Retired,Current,69288.42,95,12-08-2025,Pending,31436.26,726,Gold,TRUE,TRUE
11814,CUST29814,28,Female,North,143067.13,Married,1,Master,Self-Employed,Current,72700.22,22,02-03-2024,Pending,29732.91,389,Platinum,FALSE,FALSE
11815,CUST29815,52,Other,South,74949.19,Divorced,4,High School,Employed,Fixed Deposit,59544.86,43,21-06-2025,Pending,25641.56,372,Silver,TRUE,TRUE
11816,CUST29816,49,Male,South,102160.38,Single,2,PhD,Retired,Current,946.06,24,13-04-2025,Rejected,49087.98,341,Gold,TRUE,TRUE
11817,CUST29817,52,Other,West,27475.99,Widowed,5,Bachelor,Self-Employed,Fixed Deposit,54751.45,77,12-05-2024,Rejected,28600.07,365,None,TRUE,TRUE
11818,CUST29818,52,Other,West,133711.68,Widowed,1,High School,Self-Employed,Savings,80689.99,98,03-03-2024,Pending,3718.81,715,None,TRUE,TRUE
11819,CUST29819,43,Male,East,56932.48,Divorced,1,PhD,Employed,Fixed Deposit,80895.11,100,27-04-2025,Approved,14537.26,827,None,TRUE,FALSE
11820,CUST29820,59,Female,East,149412.07,Widowed,2,Master,Employed,Savings,30010.84,75,14-02-2024,Pending,3332.34,520,Silver,FALSE,TRUE
11821,CUST29821,39,Other,East,118324.11,Divorced,5,Master,Self-Employed,Fixed Deposit,90547.29,99,13-11-2024,Pending,42977.27,748,Silver,TRUE,TRUE
11822,CUST29822,55,Other,East,37189.72,Single,2,Master,Retired,Fixed Deposit,51761.13,37,15-05-2024,Rejected,20092.62,533,Platinum,TRUE,TRUE
11823,CUST29823,40,Male,South,87192.96,Single,3,Bachelor,Retired,Fixed Deposit,58538.36,29,23-05-2025,Pending,12117.51,503,Gold,FALSE,TRUE
11824,CUST29824,43,Other,East,78161.99,Single,0,Master,Employed,Fixed Deposit,24241.87,26,15-11-2023,Pending,7678.17,481,Silver,FALSE,FALSE
11825,CUST29825,29,Male,South,54044.79,Married,1,Master,Retired,Savings,77441.27,22,01-09-2023,Pending,24370.26,431,None,TRUE,FALSE
11826,CUST29826,18,Female,South,88998.57,Widowed,1,PhD,Employed,Savings,98300.78,47,08-06-2024,Rejected,16366.97,538,None,TRUE,FALSE
11827,CUST29827,43,Other,North,82091.38,Single,5,PhD,Employed,Fixed Deposit,57403.87,59,31-03-2024,Approved,32218.39,630,Silver,FALSE,FALSE
11828,CUST29828,59,Female,North,72844.01,Single,2,PhD,Unemployed,Savings,38931.92,52,28-12-2024,Approved,864.3,380,Silver,TRUE,TRUE
11829,CUST29829,22,Male,South,22799.33,Widowed,3,Bachelor,Retired,Fixed Deposit,28313.04,29,18-08-2025,Approved,27124.35,720,None,TRUE,FALSE
11830,CUST29830,19,Male,East,146047.78,Single,3,Bachelor,Self-Employed,Fixed Deposit,52725.14,1,08-03-2024,Pending,44634.14,638,None,TRUE,FALSE
11831,CUST29831,51,Other,South,96013.86,Single,0,Master,Unemployed,Fixed Deposit,37746.88,70,29-04-2024,Pending,11685.52,570,Platinum,FALSE,FALSE
11832,CUST29832,45,Other,West,89025.81,Married,0,High School,Retired,Savings,47184.66,30,08-06-2025,Pending,39750.74,597,Platinum,FALSE,TRUE
11833,CUST29833,50,Other,East,22191.84,Married,2,PhD,Employed,Current,26564.97,94,22-02-2025,Pending,12685.93,551,Gold,FALSE,FALSE
11834,CUST29834,29,Male,North,95583,Married,4,High School,Self-Employed,Current,68603.97,58,26-04-2025,Rejected,32431.84,570,Silver,TRUE,TRUE
11835,CUST29835,51,Female,North,138343.66,Single,5,PhD,Self-Employed,Fixed Deposit,93961.83,73,04-02-2024,Rejected,36338.48,669,Platinum,FALSE,FALSE
11836,CUST29836,68,Male,North,132026.42,Divorced,1,PhD,Employed,Fixed Deposit,51477.25,77,05-08-2025,Pending,14584.31,838,Gold,TRUE,TRUE
11837,CUST29837,68,Other,North,138942.24,Divorced,1,PhD,Unemployed,Current,44371.71,80,17-10-2023,Rejected,19362.7,814,None,FALSE,FALSE
11838,CUST29838,59,Other,North,64812.87,Divorced,2,Master,Unemployed,Fixed Deposit,17152.08,65,03-01-2024,Pending,29016.93,593,None,FALSE,FALSE
11839,CUST29839,38,Other,South,32572.98,Married,0,High School,Self-Employed,Fixed Deposit,88881.77,49,01-03-2025,Pending,40378.32,563,Platinum,TRUE,FALSE
11840,CUST29840,23,Female,East,115318.03,Single,2,High School,Retired,Fixed Deposit,67563.29,97,04-04-2024,Rejected,35839.84,330,Gold,FALSE,FALSE
11841,CUST29841,30,Male,West,137565.91,Divorced,3,Bachelor,Employed,Savings,93889.29,43,13-06-2025,Rejected,34162.82,804,Platinum,FALSE,TRUE
11842,CUST29842,39,Female,West,74481.21,Widowed,1,PhD,Employed,Savings,92092.12,12,09-11-2023,Rejected,35846.24,583,Gold,FALSE,TRUE
11843,CUST29843,40,Female,West,99464.47,Divorced,2,High School,Self-Employed,Savings,59804.22,52,28-08-2024,Rejected,7933.87,729,Silver,TRUE,TRUE
11844,CUST29844,32,Female,North,23592.44,Widowed,0,Bachelor,Unemployed,Savings,69020.32,65,04-09-2023,Pending,35405.23,551,Silver,FALSE,TRUE
11845,CUST29845,26,Female,South,110841.27,Widowed,2,High School,Employed,Current,13397.61,73,31-05-2024,Rejected,30716.72,756,None,FALSE,TRUE
11846,CUST29846,25,Female,West,77402.55,Single,3,Bachelor,Employed,Fixed Deposit,31589.34,25,05-09-2024,Rejected,39704.51,445,Platinum,FALSE,TRUE
11847,CUST29847,23,Other,North,93580.34,Married,5,Master,Self-Employed,Savings,83734.29,55,30-11-2024,Approved,33407.51,530,Gold,FALSE,FALSE
11848,CUST29848,58,Other,South,68711.4,Divorced,0,Master,Self-Employed,Savings,84721.45,38,08-11-2024,Pending,31426.56,483,Platinum,FALSE,FALSE
11849,CUST29849,60,Female,West,78661,Married,4,PhD,Retired,Fixed Deposit,51698.05,39,28-07-2025,Rejected,10626.8,433,Gold,TRUE,TRUE
11850,CUST29850,65,Male,West,46483.43,Married,3,Master,Employed,Fixed Deposit,9666.98,81,26-03-2024,Pending,28101.7,361,Silver,TRUE,FALSE
11851,CUST29851,26,Female,South,66349.63,Single,4,Bachelor,Employed,Current,47650.97,85,24-08-2024,Pending,35236.7,843,Silver,FALSE,TRUE
11852,CUST29852,69,Male,North,122655.62,Divorced,1,PhD,Employed,Savings,12020.48,6,21-05-2024,Pending,21334.85,681,Silver,TRUE,TRUE
11853,CUST29853,27,Female,West,39965.27,Divorced,1,PhD,Retired,Savings,83836.29,19,29-01-2025,Approved,21192.11,658,Gold,FALSE,FALSE
11854,CUST29854,59,Other,West,121732.09,Single,1,PhD,Employed,Current,4700.02,6,06-10-2024,Pending,48582.4,673,Platinum,FALSE,TRUE
11855,CUST29855,50,Other,South,147834.06,Widowed,4,Master,Unemployed,Current,9300.91,13,01-08-2024,Approved,42131.21,658,Platinum,TRUE,TRUE
11856,CUST29856,63,Other,West,129451.47,Single,4,PhD,Self-Employed,Fixed Deposit,76130.33,46,25-09-2024,Approved,26424.16,739,Silver,TRUE,TRUE
11857,CUST29857,47,Other,East,27413.96,Widowed,0,Master,Retired,Savings,34468.95,51,10-08-2025,Approved,38078.56,309,None,TRUE,FALSE
11858,CUST29858,49,Other,North,122549.15,Divorced,0,PhD,Self-Employed,Current,51590.9,75,17-09-2023,Approved,9684.49,754,None,FALSE,TRUE
11859,CUST29859,37,Female,South,96579.15,Single,1,PhD,Self-Employed,Savings,21723.44,64,09-01-2024,Rejected,21177.61,542,None,FALSE,FALSE
11860,CUST29860,18,Male,South,71190.24,Single,5,Master,Retired,Fixed Deposit,70166.35,20,18-08-2025,Approved,20147.27,466,Silver,FALSE,TRUE
11861,CUST29861,21,Male,South,57583.55,Single,2,PhD,Retired,Savings,3113.31,90,25-10-2024,Pending,49980.71,814,None,TRUE,TRUE
11862,CUST29862,30,Male,West,109387.17,Divorced,1,Master,Employed,Savings,74004.11,64,03-01-2024,Pending,12481.33,588,Platinum,TRUE,FALSE
11863,CUST29863,39,Other,North,99018.91,Widowed,4,High School,Unemployed,Savings,56806.21,100,13-08-2024,Approved,38087.81,831,Silver,TRUE,TRUE
11864,CUST29864,63,Other,West,61552.97,Single,1,PhD,Employed,Current,92274.68,36,30-03-2025,Approved,39856.03,643,Gold,FALSE,FALSE
11865,CUST29865,40,Male,South,58344.76,Single,1,PhD,Employed,Current,3421.19,20,30-01-2025,Pending,29193.51,420,Gold,TRUE,TRUE
11866,CUST29866,62,Female,North,81356.55,Widowed,4,PhD,Retired,Current,73964.49,88,26-05-2024,Approved,27.34,620,Gold,FALSE,FALSE
11867,CUST29867,56,Female,South,84510.89,Divorced,1,PhD,Unemployed,Current,20763.87,50,01-05-2025,Rejected,28774.65,653,Silver,FALSE,TRUE
11868,CUST29868,34,Female,East,94023.49,Widowed,5,High School,Unemployed,Savings,37766.89,75,06-04-2024,Approved,14505.19,547,Platinum,TRUE,TRUE
11869,CUST29869,21,Other,North,120947.51,Divorced,5,Master,Unemployed,Current,74446.64,6,26-11-2023,Pending,45560.59,820,Gold,TRUE,FALSE
11870,CUST29870,19,Female,East,24566.18,Married,3,Master,Retired,Current,55672.96,16,28-06-2024,Approved,45256.84,689,Silver,FALSE,FALSE
11871,CUST29871,22,Male,East,113619.64,Married,0,High School,Self-Employed,Fixed Deposit,30011.65,62,07-11-2024,Approved,16379.75,635,None,FALSE,FALSE
11872,CUST29872,56,Male,West,118975.65,Married,2,PhD,Unemployed,Current,97779.09,49,14-10-2023,Rejected,18099.69,359,None,FALSE,TRUE
11873,CUST29873,57,Other,East,51802.32,Married,4,High School,Retired,Current,99554.55,33,25-08-2023,Rejected,27888.76,618,Platinum,FALSE,FALSE
11874,CUST29874,60,Male,North,121866,Single,2,Master,Self-Employed,Fixed Deposit,6408.38,38,24-01-2024,Approved,34484.75,841,Silver,TRUE,FALSE
11875,CUST29875,68,Female,North,25269.2,Widowed,2,High School,Retired,Fixed Deposit,78504.12,98,26-09-2024,Rejected,49578.94,802,Gold,FALSE,TRUE
11876,CUST29876,55,Other,West,126986.75,Married,0,PhD,Self-Employed,Fixed Deposit,92466.76,60,16-04-2025,Pending,41330.87,396,Platinum,FALSE,FALSE
11877,CUST29877,24,Other,South,128637.32,Single,5,Bachelor,Unemployed,Savings,2174.63,37,09-06-2024,Approved,21002.35,738,Platinum,TRUE,TRUE
11878,CUST29878,44,Male,East,112749.38,Single,1,Bachelor,Retired,Savings,72183.64,65,03-01-2025,Approved,21779.2,457,None,TRUE,TRUE
11879,CUST29879,40,Male,South,42068.7,Widowed,2,High School,Retired,Current,17460.53,82,04-12-2024,Pending,23411.51,501,Platinum,TRUE,FALSE
11880,CUST29880,51,Male,South,48929.43,Divorced,5,Bachelor,Unemployed,Current,13839.08,6,19-09-2023,Rejected,4433.31,409,Silver,TRUE,TRUE
11881,CUST29881,48,Male,North,141466.85,Single,5,Bachelor,Unemployed,Savings,13620.6,80,12-01-2024,Rejected,39581.24,725,Gold,TRUE,TRUE
11882,CUST29882,21,Male,North,77581.24,Divorced,2,Bachelor,Employed,Fixed Deposit,34801.71,6,14-09-2023,Rejected,3998.92,772,None,FALSE,TRUE
11883,CUST29883,50,Female,North,30830.52,Single,2,High School,Self-Employed,Savings,16554.21,20,31-01-2025,Pending,2979.87,377,None,TRUE,FALSE
11884,CUST29884,67,Female,North,148511.62,Married,3,PhD,Employed,Savings,56611.48,75,08-08-2024,Rejected,413.9,396,Gold,TRUE,FALSE
11885,CUST29885,24,Other,North,24096.96,Divorced,0,Master,Employed,Current,38143.79,68,20-08-2024,Approved,39383.09,625,Platinum,TRUE,TRUE
11886,CUST29886,54,Female,South,123190.58,Divorced,4,Bachelor,Self-Employed,Fixed Deposit,6542.28,20,27-07-2024,Approved,48026.82,489,Gold,FALSE,TRUE
11887,CUST29887,40,Male,South,108763.1,Divorced,3,Master,Employed,Fixed Deposit,85060.4,61,25-09-2024,Pending,36559.45,496,Platinum,FALSE,TRUE
11888,CUST29888,58,Other,East,88568.73,Divorced,4,High School,Employed,Fixed Deposit,37110.59,57,01-08-2024,Pending,49087.27,753,Platinum,FALSE,FALSE
11889,CUST29889,45,Female,South,148235.14,Widowed,0,High School,Retired,Savings,94551.1,36,24-12-2023,Approved,12494.36,784,Silver,FALSE,TRUE
11890,CUST29890,53,Female,South,131717.56,Single,2,PhD,Employed,Savings,72115.25,83,03-05-2025,Pending,44497.92,739,None,TRUE,FALSE
11891,CUST29891,33,Female,West,62544.72,Single,5,PhD,Self-Employed,Fixed Deposit,9945.62,38,26-06-2025,Approved,38135.69,568,Gold,FALSE,TRUE
11892,CUST29892,43,Female,South,73828.16,Married,4,Master,Employed,Fixed Deposit,96450.28,66,07-11-2023,Approved,26713.1,538,Silver,FALSE,FALSE
11893,CUST29893,23,Female,East,137230.14,Married,3,PhD,Retired,Fixed Deposit,45386.41,24,16-05-2024,Rejected,30238.89,721,None,FALSE,TRUE
11894,CUST29894,21,Male,South,33572.8,Married,5,PhD,Retired,Savings,80081.81,69,29-07-2024,Rejected,39269.68,837,Silver,TRUE,TRUE
11895,CUST29895,54,Male,West,143726.26,Married,2,Master,Employed,Savings,60610.5,0,06-05-2025,Approved,31669.77,326,Gold,FALSE,FALSE
11896,CUST29896,60,Female,North,63456.25,Single,3,High School,Unemployed,Current,74096.27,93,12-12-2023,Rejected,26044.28,766,Silver,FALSE,FALSE
11897,CUST29897,19,Female,North,54201.5,Single,4,High School,Unemployed,Current,82211.1,52,27-07-2025,Approved,24790.87,439,Silver,FALSE,FALSE
11898,CUST29898,66,Male,North,93868.04,Single,2,Bachelor,Unemployed,Savings,11589.38,75,15-12-2023,Approved,42396.84,839,Platinum,FALSE,FALSE
11899,CUST29899,19,Female,East,116310.97,Divorced,0,Bachelor,Unemployed,Savings,24844.71,57,28-07-2025,Rejected,14687.62,577,Platinum,TRUE,FALSE
11900,CUST29900,42,Female,North,48371.92,Widowed,0,Master,Employed,Savings,48421.01,71,30-08-2024,Rejected,7448.15,850,Silver,TRUE,TRUE
11901,CUST29901,27,Male,South,113271.96,Single,2,Bachelor,Retired,Savings,4800.84,84,24-06-2025,Pending,34262.56,673,Platinum,FALSE,FALSE
11902,CUST29902,24,Other,West,135065.25,Widowed,1,Master,Employed,Savings,43622.48,76,26-07-2024,Pending,17136.26,827,Platinum,FALSE,TRUE
11903,CUST29903,60,Male,North,102239.63,Single,0,High School,Employed,Current,51256.49,10,16-08-2025,Pending,42287.56,372,None,TRUE,FALSE
11904,CUST29904,45,Other,North,82913.26,Widowed,2,High School,Unemployed,Current,83405.28,2,22-06-2024,Rejected,35124.3,379,Silver,FALSE,FALSE
11905,CUST29905,62,Male,West,64746.05,Divorced,4,Bachelor,Employed,Fixed Deposit,47866.29,68,15-12-2023,Pending,13301.96,359,Silver,FALSE,FALSE
11906,CUST29906,37,Male,East,27985.55,Divorced,5,Master,Employed,Savings,51122.12,57,07-11-2023,Pending,41464.85,686,Silver,FALSE,FALSE
11907,CUST29907,55,Male,South,127658.17,Single,4,PhD,Unemployed,Savings,6099.81,59,22-07-2025,Approved,27677.26,702,Gold,FALSE,TRUE
11908,CUST29908,46,Male,North,35928.28,Widowed,4,Bachelor,Retired,Fixed Deposit,13639.61,33,11-10-2024,Pending,20374.03,524,Gold,FALSE,FALSE
11909,CUST29909,59,Other,West,25671.81,Married,0,High School,Retired,Savings,26106.89,25,17-10-2023,Approved,45698.72,804,None,TRUE,FALSE
11910,CUST29910,39,Male,South,132622.05,Single,5,High School,Retired,Fixed Deposit,25989.32,54,26-04-2025,Pending,17866.99,727,Gold,FALSE,TRUE
11911,CUST29911,36,Male,North,103789.75,Married,3,Master,Retired,Savings,42430.6,46,18-06-2024,Approved,7979.3,380,Silver,FALSE,FALSE
11912,CUST29912,45,Other,East,29720.42,Divorced,3,Bachelor,Employed,Fixed Deposit,24803.56,8,09-01-2025,Rejected,4150.89,687,Silver,TRUE,TRUE
11913,CUST29913,68,Other,South,94978.61,Widowed,3,Bachelor,Unemployed,Savings,49533.1,10,04-03-2025,Rejected,3837.6,674,None,TRUE,TRUE
11914,CUST29914,44,Female,East,126489.3,Divorced,4,Bachelor,Retired,Fixed Deposit,20557.37,60,06-08-2024,Pending,24517.59,473,Gold,FALSE,FALSE
11915,CUST29915,25,Other,East,143790,Divorced,2,PhD,Self-Employed,Current,15732.32,58,03-01-2025,Approved,13027.08,478,None,FALSE,FALSE
11916,CUST29916,25,Female,North,70078.01,Divorced,2,Master,Unemployed,Fixed Deposit,94554.53,24,18-10-2024,Approved,47005.07,477,Gold,FALSE,TRUE
11917,CUST29917,18,Female,South,96040.2,Divorced,2,Master,Retired,Savings,16522.23,4,07-07-2024,Approved,19143.44,343,None,FALSE,TRUE
11918,CUST29918,35,Male,South,100427.46,Widowed,5,PhD,Retired,Fixed Deposit,48187.45,40,12-01-2024,Rejected,28393.46,849,Silver,TRUE,FALSE
11919,CUST29919,62,Female,North,67131.84,Divorced,0,Master,Unemployed,Current,41743.56,37,31-12-2024,Approved,3336.98,841,None,TRUE,FALSE
11920,CUST29920,43,Female,North,111283.09,Widowed,0,PhD,Unemployed,Fixed Deposit,79350.07,62,10-02-2024,Approved,1465.76,705,Silver,FALSE,TRUE
11921,CUST29921,61,Female,South,29164.37,Divorced,0,Bachelor,Unemployed,Current,6487.45,31,31-03-2024,Pending,14095.57,592,Gold,TRUE,TRUE
11922,CUST29922,48,Female,South,126670.75,Single,5,High School,Employed,Current,36610.05,3,21-03-2024,Rejected,11907.58,760,None,FALSE,TRUE
11923,CUST29923,27,Female,West,23106.96,Divorced,1,Bachelor,Retired,Fixed Deposit,92642.58,84,17-09-2024,Rejected,8421.15,427,Silver,TRUE,TRUE
11924,CUST29924,64,Male,West,56136.59,Single,0,PhD,Self-Employed,Savings,75375.53,49,18-12-2023,Rejected,31510.14,517,Silver,TRUE,FALSE
11925,CUST29925,42,Male,South,61529.81,Widowed,1,Master,Self-Employed,Savings,28572.62,61,24-12-2023,Approved,7861.89,733,Gold,FALSE,TRUE
11926,CUST29926,50,Male,South,48507.47,Married,1,PhD,Employed,Fixed Deposit,67226.04,23,28-11-2023,Rejected,22275.06,684,None,FALSE,FALSE
11927,CUST29927,51,Male,East,108631.8,Single,3,Bachelor,Employed,Fixed Deposit,81274.41,64,27-03-2025,Rejected,4186.42,827,None,TRUE,FALSE
11928,CUST29928,64,Other,South,56396.09,Married,4,PhD,Unemployed,Current,81055.74,63,17-05-2024,Approved,25637.59,820,Silver,TRUE,TRUE
11929,CUST29929,66,Other,South,96527.95,Divorced,4,High School,Employed,Fixed Deposit,17620.46,29,13-06-2024,Pending,26680.17,384,Gold,FALSE,FALSE
11930,CUST29930,35,Other,East,56934.7,Divorced,1,PhD,Unemployed,Current,14682.75,71,05-01-2024,Approved,10209.9,559,Silver,TRUE,FALSE
11931,CUST29931,61,Female,East,148576.42,Widowed,5,Bachelor,Retired,Fixed Deposit,34027.52,29,28-07-2025,Approved,48915.88,378,None,FALSE,FALSE
11932,CUST29932,31,Male,South,131802.17,Widowed,2,Master,Retired,Fixed Deposit,74242.89,48,10-07-2024,Pending,41963.19,335,Gold,FALSE,TRUE
11933,CUST29933,70,Female,North,67020.24,Single,5,Bachelor,Unemployed,Savings,23230.39,50,20-12-2023,Rejected,32670,680,Gold,TRUE,TRUE
11934,CUST29934,31,Female,East,34721.66,Single,5,Bachelor,Self-Employed,Savings,7804.07,29,07-07-2024,Rejected,6943.54,431,Silver,TRUE,TRUE
11935,CUST29935,47,Male,South,130501.38,Widowed,0,PhD,Retired,Fixed Deposit,97908.09,71,09-01-2025,Rejected,20691.88,535,None,FALSE,TRUE
11936,CUST29936,57,Other,West,124867.93,Widowed,1,PhD,Self-Employed,Current,56070.97,12,14-10-2024,Rejected,28465.09,639,None,TRUE,TRUE
